MCC  <E>  <E^2>
908 3 9
909 3 9
910 3 9
911 3 9
912 3 9
913 3 9
914 3 9
915 3 9
916 3 9
917 3 9
918 3 9
919 3 9
920 3 9
921 3 9
922 3 9
923 3 9
924 3 9
925 3 9
926 3 9
927 3 9
928 3 9
929 3 9
930 3 9
931 3 9
932 3 9
933 3 9
934 3 9
935 3 9
936 3 9
937 3 9
938 3 9
939 3 9
940 3 9
941 3 9
942 3 9
943 3 9
944 3 9
945 3 9
946 3 9
947 3 9
948 3 9
949 3 9
950 3 9
951 3 9
952 3 9
953 3 9
954 3 9
955 3 9
956 3 9
957 3 9
958 3 9
959 3 9
960 3 9
961 3 9
962 3 9
963 3 9
964 3 9
965 3 9
966 3 9
967 3 9
968 3 9
969 3 9
970 3 9
971 3 9
972 3 9
973 3 9
974 3 9
975 3 9
976 3 9
977 3 9
978 3 9
979 3 9
980 3 9
981 3 9
982 3 9
983 3 9
984 3 9
985 3 9
986 3 9
987 3 9
988 3 9
989 3 9
990 3 9
991 3 9
992 3 9
993 3 9
994 3 9
995 3 9
996 3 9
997 3 9
998 3 9
999 3 9
1000 3 9
1001 3 9
1002 3 9
1003 3 9
1004 3 9
1005 3 9
1006 3 9
1007 3 9
1008 3 9
1009 3 9
1010 3 9
1011 3 9
1012 3 9
1013 3 9
1014 3 9
1015 3 9
1016 3 9
1017 3 9
1018 3 9
1019 3 9
1020 3 9
1021 3 9
1022 3 9
1023 3 9
1024 3 9
1025 3 9
1026 3 9
1027 3 9
1028 3 9
1029 3 9
1030 3 9
1031 3 9
1032 3 9
1033 3 9
1034 3 9
1035 3 9
1036 3 9
1037 3 9
1038 3 9
1039 3 9
1040 3 9
1041 3 9
1042 3 9
1043 3 9
1044 3 9
1045 3 9
1046 3 9
1047 3 9
1048 3 9
1049 3 9
1050 3 9
1051 3 9
1052 3 9
1053 3 9
1054 3 9
1055 3 9
1056 3 9
1057 3 9
1058 3 9
1059 3 9
1060 3 9
1061 3 9
1062 3 9
1063 3 9
1064 3 9
1065 3 9
1066 3 9
1067 3 9
1068 3 9
1069 3 9
1070 3 9
1071 3 9
1072 3 9
1073 3 9
1074 3 9
1075 3 9
1076 3 9
1077 3 9
1078 3 9
1079 3 9
1080 3 9
1081 3 9
1082 3 9
1083 3 9
1084 3 9
1085 3 9
1086 3 9
1087 3 9
1088 3 9
1089 3 9
1090 3 9
1091 3 9
1092 3 9
1093 3 9
1094 3 9
1095 3 9
1096 3 9
1097 3 9
1098 3 9
1099 3 9
1100 3 9
1101 3 9
1102 3 9
1103 3 9
1104 3 9
1105 3 9
1106 3 9
1107 3 9
1108 3 9
1109 3 9
1110 3 9
1111 3 9
1112 3 9
1113 3 9
1114 3 9
1115 3 9
1116 3 9
1117 3 9
1118 3 9
1119 3 9
1120 3 9
1121 3 9
1122 3 9
1123 3 9
1124 3 9
1125 3 9
1126 3 9
1127 3 9
1128 3 9
1129 3 9
1130 3 9
1131 3 9
1132 3 9
1133 3 9
1134 3 9
1135 3 9
1136 3 9
1137 3 9
1138 3 9
1139 3 9
1140 3 9
1141 3 9
1142 3 9
1143 3 9
1144 3 9
1145 3 9
1146 3 9
1147 3 9
1148 3 9
1149 3 9
1150 3 9
1151 3 9
1152 3 9
1153 3 9
1154 3 9
1155 3 9
1156 3 9
1157 3 9
1158 3 9
1159 3 9
1160 3 9
1161 3 9
1162 3 9
1163 3 9
1164 3 9
1165 3 9
1166 3 9
1167 3 9
1168 3 9
1169 3 9
1170 3 9
1171 3 9
1172 3 9
1173 3 9
1174 3 9
1175 3 9
1176 3 9
1177 3 9
1178 3 9
1179 3 9
1180 3 9
1181 3 9
1182 3 9
1183 3 9
1184 3 9
1185 3 9
1186 3 9
1187 3 9
1188 3 9
1189 3 9
1190 3 9
1191 3 9
1192 3 9
1193 3 9
1194 3 9
1195 3 9
1196 3 9
1197 3 9
1198 3 9
1199 3 9
1200 3 9
1201 3 9
1202 3 9
1203 3 9
1204 3 9
1205 3 9
1206 3 9
1207 3 9
1208 3 9
1209 3 9
1210 3 9
1211 3 9
1212 3 9
1213 3 9
1214 3 9
1215 3 9
1216 3 9
1217 3 9
1218 3 9
1219 3 9
1220 3 9
1221 3 9
1222 3 9
1223 3 9
1224 3 9
1225 3 9
1226 3 9
1227 3 9
1228 3 9
1229 3 9
1230 3 9
1231 3 9
1232 3 9
1233 3 9
1234 3 9
1235 3 9
1236 3 9
1237 3 9
1238 3 9
1239 3 9
1240 3 9
1241 3 9
1242 3 9
1243 3 9
1244 3 9
1245 3 9
1246 3 9
1247 3 9
1248 3 9
1249 3 9
1250 3 9
1251 3 9
1252 3 9
1253 3 9
1254 3 9
1255 3 9
1256 3 9
1257 3 9
1258 3 9
1259 3 9
1260 3 9
1261 3 9
1262 3 9
1263 3 9
1264 3 9
1265 3 9
1266 3 9
1267 3 9
1268 3 9
1269 3 9
1270 3 9
1271 3 9
1272 3 9
1273 3 9
1274 3 9
1275 3 9
1276 3 9
1277 3 9
1278 3 9
1279 3 9
1280 3 9
1281 3 9
1282 3 9
1283 3 9
1284 3 9
1285 3 9
1286 3 9
1287 3 9
1288 3 9
1289 3 9
1290 3 9
1291 3 9
1292 3 9
1293 3 9
1294 3 9
1295 3 9
1296 3 9
1297 3 9
1298 3 9
1299 3 9
1300 3 9
1301 3 9
1302 3 9
1303 3 9
1304 3 9
1305 3 9
1306 3 9
1307 3 9
1308 3 9
1309 3 9
1310 3 9
1311 3 9
1312 3 9
1313 3 9
1314 3 9
1315 3 9
1316 3 9
1317 3 9
1318 3 9
1319 3 9
1320 3 9
1321 3 9
1322 3 9
1323 3 9
1324 3 9
1325 3 9
1326 3 9
1327 3 9
1328 3 9
1329 3 9
1330 3 9
1331 3 9
1332 3 9
1333 3 9
1334 3 9
1335 3 9
1336 3 9
1337 3 9
1338 3 9
1339 3 9
1340 3 9
1341 3 9
1342 3 9
1343 3 9
1344 3 9
1345 3 9
1346 3 9
1347 3 9
1348 3 9
1349 3 9
1350 3 9
1351 3 9
1352 3 9
1353 3 9
1354 3 9
1355 3 9
1356 3 9
1357 3 9
1358 3 9
1359 3 9
1360 3 9
1361 3 9
1362 3 9
1363 3 9
1364 3 9
1365 3 9
1366 3 9
1367 3 9
1368 3 9
1369 3 9
1370 3 9
1371 3 9
1372 3 9
1373 3 9
1374 3 9
1375 3 9
1376 3 9
1377 3 9
1378 3 9
1379 3 9
1380 3 9
1381 3 9
1382 3 9
1383 3 9
1384 3 9
1385 3 9
1386 3 9
1387 3 9
1388 3 9
1389 3 9
1390 3 9
1391 3 9
1392 3 9
1393 3 9
1394 3 9
1395 3 9
1396 3 9
1397 3 9
1398 3 9
1399 3 9
1400 3 9
1401 3 9
1402 3 9
1403 3 9
1404 3 9
1405 3 9
1406 3 9
1407 3 9
1408 3 9
1409 3 9
1410 3 9
1411 3 9
1412 3 9
1413 3 9
1414 3 9
1415 3 9
1416 3 9
1417 3 9
1418 3 9
1419 3 9
1420 3 9
1421 3 9
1422 3 9
1423 3 9
1424 3 9
1425 3 9
1426 3 9
1427 3 9
1428 3 9
1429 3 9
1430 3 9
1431 3 9
1432 3 9
1433 3 9
1434 3 9
1435 3 9
1436 3 9
1437 3 9
1438 3 9
1439 3 9
1440 3 9
1441 3 9
1442 3 9
1443 3 9
1444 3 9
1445 3 9
1446 3 9
1447 3 9
1448 3 9
1449 3 9
1450 3 9
1451 3 9
1452 3 9
1453 3 9
1454 3 9
1455 3 9
1456 3 9
1457 3 9
1458 3 9
1459 3 9
1460 3 9
1461 3 9
1462 3 9
1463 3 9
1464 3 9
1465 3 9
1466 3 9
1467 3 9
1468 3 9
1469 3 9
1470 3 9
1471 3 9
1472 3 9
1473 3 9
1474 3 9
1475 3 9
1476 3 9
1477 3 9
1478 3 9
1479 3 9
1480 3 9
1481 3 9
1482 3 9
1483 3 9
1484 3 9
1485 3 9
1486 3 9
1487 3 9
1488 3 9
1489 3 9
1490 3 9
1491 3 9
1492 3 9
1493 3 9
1494 3 9
1495 3 9
1496 3 9
1497 3 9
1498 3 9
1499 3 9
1500 3 9
1501 3 9
1502 3 9
1503 3 9
1504 3 9
1505 3 9
1506 3 9
1507 3 9
1508 3 9
1509 3 9
1510 3 9
1511 3 9
1512 3 9
1513 3 9
1514 3 9
1515 3 9
1516 3 9
1517 3 9
1518 3 9
1519 3 9
1520 3 9
1521 3 9
1522 3 9
1523 3 9
1524 3 9
1525 3 9
1526 3 9
1527 3 9
1528 3 9
1529 3 9
1530 3 9
1531 3 9
1532 3 9
1533 3 9
1534 3 9
1535 3 9
1536 3 9
1537 3 9
1538 3 9
1539 3 9
1540 3 9
1541 3 9
1542 3 9
1543 3 9
1544 3 9
1545 3 9
1546 3 9
1547 3 9
1548 3 9
1549 3 9
1550 3 9
1551 3 9
1552 3 9
1553 3 9
1554 3 9
1555 3 9
1556 3 9
1557 3 9
1558 3 9
1559 3 9
1560 3 9
1561 3 9
1562 3 9
1563 3 9
1564 3 9
1565 3 9
1566 3 9
1567 3 9
1568 3 9
1569 3 9
1570 3 9
1571 3 9
1572 3 9
1573 3 9
1574 3 9
1575 3 9
1576 3 9
1577 3 9
1578 3 9
1579 3 9
1580 3 9
1581 3 9
1582 3 9
1583 3 9
1584 3 9
1585 3 9
1586 3 9
1587 3 9
1588 3 9
1589 3 9
1590 3 9
1591 3 9
1592 3 9
1593 3 9
1594 3 9
1595 3 9
1596 3 9
1597 3 9
1598 3 9
1599 3 9
1600 3 9
1601 3 9
1602 3 9
1603 3 9
1604 3 9
1605 3 9
1606 3 9
1607 3 9
1608 3 9
1609 3 9
1610 3 9
1611 3 9
1612 3 9
1613 3 9
1614 3 9
1615 3 9
1616 3 9
1617 3 9
1618 3 9
1619 3 9
1620 3 9
1621 3 9
1622 3 9
1623 3 9
1624 3 9
1625 3 9
1626 3 9
1627 3 9
1628 3 9
1629 3 9
1630 3 9
1631 3 9
1632 3 9
1633 3 9
1634 3 9
1635 3 9
1636 3 9
1637 3 9
1638 3 9
1639 3 9
1640 3 9
1641 3 9
1642 3 9
1643 3 9
1644 3 9
1645 3 9
1646 3 9
1647 3 9
1648 3 9
1649 3 9
1650 3 9
1651 3 9
1652 3 9
1653 3 9
1654 3 9
1655 3 9
1656 3 9
1657 3 9
1658 3 9
1659 3 9
1660 3 9
1661 3 9
1662 3 9
1663 3 9
1664 3 9
1665 3 9
1666 3 9
1667 3 9
1668 3 9
1669 3 9
1670 3 9
1671 3 9
1672 3 9
1673 3 9
1674 3 9
1675 3 9
1676 3 9
1677 3 9
1678 3 9
1679 3 9
1680 3 9
1681 3 9
1682 3 9
1683 3 9
1684 3 9
1685 3 9
1686 3 9
1687 3 9
1688 3 9
1689 3 9
1690 3 9
1691 3 9
1692 3 9
1693 3 9
1694 3 9
1695 3 9
1696 3 9
1697 3 9
1698 3 9
1699 3 9
1700 3 9
1701 3 9
1702 3 9
1703 3 9
1704 3 9
1705 3 9
1706 3 9
1707 3 9
1708 3 9
1709 3 9
1710 3 9
1711 3 9
1712 3 9
1713 3 9
1714 3 9
1715 3 9
1716 3 9
1717 3 9
1718 3 9
1719 3 9
1720 3 9
1721 3 9
1722 3 9
1723 3 9
1724 3 9
1725 3 9
1726 3 9
1727 3 9
1728 3 9
1729 3 9
1730 3 9
1731 3 9
1732 3 9
1733 3 9
1734 3 9
1735 3 9
1736 3 9
1737 3 9
1738 3 9
1739 3 9
1740 3 9
1741 3 9
1742 3 9
1743 3 9
1744 3 9
1745 3 9
1746 3 9
1747 3 9
1748 3 9
1749 3 9
1750 3 9
1751 3 9
1752 3 9
1753 3 9
1754 3 9
1755 3 9
1756 3 9
1757 3 9
1758 3 9
1759 3 9
1760 3 9
1761 3 9
1762 3 9
1763 3 9
1764 3 9
1765 3 9
1766 3 9
1767 3 9
1768 3 9
1769 3 9
1770 3 9
1771 3 9
1772 3 9
1773 3 9
1774 3 9
1775 3 9
1776 3 9
1777 3 9
1778 3 9
1779 3 9
1780 3 9
1781 3 9
1782 3 9
1783 3 9
1784 3 9
1785 3 9
1786 3 9
1787 3 9
1788 3 9
1789 3 9
1790 3 9
1791 3 9
1792 3 9
1793 3 9
1794 3 9
1795 3 9
1796 3 9
1797 3 9
1798 3 9
1799 3 9
1800 3 9
1801 3 9
1802 3 9
1803 3 9
1804 3 9
1805 3 9
1806 3 9
1807 3 9
1808 3 9
1809 3 9
1810 3 9
1811 3 9
1812 3 9
1813 3 9
1814 3 9
1815 3 9
1816 3 9
1817 3 9
1818 3 9
1819 3 9
1820 3 9
1821 3 9
1822 3 9
1823 3 9
1824 3 9
1825 3 9
1826 3 9
1827 3 9
1828 3 9
1829 3 9
1830 3 9
1831 3 9
1832 3 9
1833 3 9
1834 3 9
1835 3 9
1836 3 9
1837 3 9
1838 3 9
1839 3 9
1840 3 9
1841 3 9
1842 3 9
1843 3 9
1844 3 9
1845 3 9
1846 3 9
1847 3 9
1848 3 9
1849 3 9
1850 3 9
1851 3 9
1852 3 9
1853 3 9
1854 3 9
1855 3 9
1856 3 9
1857 3 9
1858 3 9
1859 3 9
1860 3 9
1861 3 9
1862 3 9
1863 3 9
1864 3 9
1865 3 9
1866 3 9
1867 3 9
1868 3 9
1869 3 9
1870 3 9
1871 3 9
1872 3 9
1873 3 9
1874 3 9
1875 3 9
1876 3 9
1877 3 9
1878 3 9
1879 3 9
1880 3 9
1881 3 9
1882 3 9
1883 3 9
1884 3 9
1885 3 9
1886 3 9
1887 3 9
1888 3 9
1889 3 9
1890 3 9
1891 3 9
1892 3 9
1893 3 9
1894 3 9
1895 3 9
1896 3 9
1897 3 9
1898 3 9
1899 3 9
1900 3 9
1901 3 9
1902 3 9
1903 3 9
1904 3 9
1905 3 9
1906 3 9
1907 3 9
1908 3 9
1909 3 9
1910 3 9
1911 3 9
1912 3 9
1913 3 9
1914 3 9
1915 3 9
1916 3 9
1917 3 9
1918 3 9
1919 3 9
1920 3 9
1921 3 9
1922 3 9
1923 3 9
1924 3 9
1925 3 9
1926 3 9
1927 3 9
1928 3 9
1929 3 9
1930 3 9
1931 3 9
1932 3 9
1933 3 9
1934 3 9
1935 3 9
1936 3 9
1937 3 9
1938 3 9
1939 3 9
1940 3 9
1941 3 9
1942 3 9
1943 3 9
1944 3 9
1945 3 9
1946 3 9
1947 3 9
1948 3 9
1949 3 9
1950 3 9
1951 3 9
1952 3 9
1953 3 9
1954 3 9
1955 3 9
1956 3 9
1957 3 9
1958 3 9
1959 3 9
1960 3 9
1961 3 9
1962 3 9
1963 3 9
1964 3 9
1965 3 9
1966 3 9
1967 3 9
1968 3 9
1969 3 9
1970 3 9
1971 3 9
1972 3 9
1973 3 9
1974 3 9
1975 3 9
1976 3 9
1977 3 9
1978 3 9
1979 3 9
1980 3 9
1981 3 9
1982 3 9
1983 3 9
1984 3 9
1985 3 9
1986 3 9
1987 3 9
1988 3 9
1989 3 9
1990 3 9
1991 3 9
1992 3 9
1993 3 9
1994 3 9
1995 3 9
1996 3 9
1997 3 9
1998 3 9
1999 3 9
2000 3 9
2001 3 9
2002 3 9
2003 3 9
2004 3 9
2005 3 9
2006 3 9
2007 3 9
2008 3 9
2009 3 9
2010 3 9
2011 3 9
2012 3 9
2013 3 9
2014 3 9
2015 3 9
2016 3 9
2017 3 9
2018 3 9
2019 3 9
2020 3 9
2021 3 9
2022 3 9
2023 3 9
2024 3 9
2025 3 9
2026 3 9
2027 3 9
2028 3 9
2029 3 9
2030 3 9
2031 3 9
2032 3 9
2033 3 9
2034 3 9
2035 3 9
2036 3 9
2037 3 9
2038 3 9
2039 3 9
2040 3 9
2041 3 9
2042 3 9
2043 3 9
2044 3 9
2045 3 9
2046 3 9
2047 3 9
2048 3 9
2049 3 9
2050 3 9
2051 3 9
2052 3 9
2053 3 9
2054 3 9
2055 3 9
2056 3 9
2057 3 9
2058 3 9
2059 3 9
2060 3 9
2061 3 9
2062 3 9
2063 3 9
2064 3 9
2065 3 9
2066 3 9
2067 3 9
2068 3 9
2069 3 9
2070 3 9
2071 3 9
2072 3 9
2073 3 9
2074 3 9
2075 3 9
2076 3 9
2077 3 9
2078 3 9
2079 3 9
2080 3 9
2081 3 9
2082 3 9
2083 3 9
2084 3 9
2085 3 9
2086 3 9
2087 3 9
2088 3 9
2089 3 9
2090 3 9
2091 3 9
2092 3 9
2093 3 9
2094 3 9
2095 3 9
2096 3 9
2097 3 9
2098 3 9
2099 3 9
2100 3 9
2101 3 9
2102 3 9
2103 3 9
2104 3 9
2105 3 9
2106 3 9
2107 3 9
2108 3 9
2109 3 9
2110 3 9
2111 3 9
2112 3 9
2113 3 9
2114 3 9
2115 3 9
2116 3 9
2117 3 9
2118 3 9
2119 3 9
2120 3 9
2121 3 9
2122 3 9
2123 3 9
2124 3 9
2125 3 9
2126 3 9
2127 3 9
2128 3 9
2129 3 9
2130 3 9
2131 3 9
2132 3 9
2133 3 9
2134 3 9
2135 3 9
2136 3 9
2137 3 9
2138 3 9
